"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"2110","Kashi","Kashgar","China","39.4704","75.989756",1,1512,30000
"2111","Meknes","Takrart, Mequinez, Miknas, Meknès","Morocco","33.89352","-5.54727",1,1512,30000
"2112","Alkalawa","Gobir","Nigeria","9.2833","8.4",3,1513,28000
"2113","Azemmour","Azammour","Morocco","33.287778","-8.342222",1,1513,25000
"2114","Fez","Fes","Morocco","34.033333","-5.01",1,1513,131000
"2115","Rome",NA,"Italy","41.89474","12.4839",1,1513,40000
"2116","Amsterdam",NA,"Netherlands","52.37403","4.88969",1,1514,14000
"2117","Delft",NA,"Netherlands","52.00667","4.35556",1,1514,13000
"2118","Dordrecht",NA,"Netherlands","51.81","4.67361",1,1514,7000
"2119","Gauda","Lakhnauti, Gaur","India","24.866667","88.133333",2,1514,200000
"2120","Haarlem",NA,"Netherlands","52.38084","4.63683",1,1514,13000
"2121","Kashi","Kashgar","China","39.4704","75.989756",1,1514,60000
"2122","Rotterdam",NA,"Netherlands","51.9225","4.47917",1,1514,6000
"2123","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1514,6000
"2124","Algiers",NA,"Algiers","36.7525","3.04197",1,1515,20000
"2125","Constantine",NA,"Algeria","36.365","6.61472",1,1515,40000
"2126","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1515,300000
"2127","Mali","Melle, Niani","Mali","11","-8",3,1515,30000
"2128","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1515,50000
"2129","Nanjing","Nanking","China","32.05","118.766667",1,1515,147013
"2130","Taza",NA,"Morocco","34.2167","-4.0167",1,1515,20000
"2131","Tunis",NA,"Tunisia","36.818811","10.165961",1,1515,62000
"2132","Barcelona",NA,"Spain","41.38879","2.15899",1,1516,31000
"2133","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1518,12000
"2134","Gelibolu","Gallipoli","Turkey","40.333333","26.499992",1,1518,6000
"2135","Cholula",NA,"Mexico","19.06333","-98.306389",1,1519,36000
"2136","Aleppo",NA,"Syria","36.216667","37.166667",1,1520,67000
"2137","Florence","Firenze","Italy","43.771033","11.248",1,1520,70000
"2138","Konya","Konia","Turkey","37.87135","32.48464",1,1520,6100
"2139","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1520,80000
"2140","Moscow",NA,"Russian Federation","55.75222","37.61556",1,1520,90000
"2141","Oaxaca",NA,"Mexico","17.07108","-96.71914",1,1520,11000
"2142","Quilon",NA,"India","8.88","76.6",3,1520,35000
"2143","Seville",NA,"Spain","37.388097","-5.982331",1,1520,46000
"2144","Tlemcen","Tlemsen","Algeria","34.87833","-1.315",1,1520,30000
"2145","Bremen",NA,"Germany","53.07516","8.80777",1,1521,18000
"2146","Nicosia",NA,"Cyprus","35.16667","33.36667",1,1521,16000
"2147","Texcoco","Tezcoco","Mexico","19.504422","-98.891425",2,1521,42000
"2148","Tlaxcala",NA,"Mexico","19.32076","-98.20959",1,1521,36000
"2149","Zempoala","Cempoala","Mexico","19.91608","-96.402969",1,1521,30000
"2150","Bursa","Brusa","Turkey","40.19266","29.08403",1,1522,50000
"2151","Suzhou","Soochow","China","31.3","120.6",1,1522,146000
"2152","Szeged","Szegedin","Hungary","46.255","20.145",2,1522,7000
"2153","Tzintzuntzan",NA,"Mexico","19.62903","-101.57857",1,1522,40000
"2154","Gresik","Grisee, Java","Indonesia","-7.15389","112.65611",3,1523,30000
"2155","Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,1524,24000
"2156","Gumarcaj","Gumarcaah, Utatlan, Gumarkaaj, Gumarcaj, Cumarcaj, Kumarcaaj, Q'umarkaj","Guatemala","14.7667","-91.2667",2,1524,30000
"2157","Marseille",NA,"France","43.29695","5.38107",1,1524,36000
"2158","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1524,30000
"2159","Norwich",NA,"United Kingdom","52.62783","1.29834",1,1524,12000
"2160","Ankara","Angora","Turkey","39.91987","32.85427",1,1525,14800
"2161","Basra","Basrah","Iraq","30.5","47.816667",2,1525,10000
"2162","Damascus",NA,"Syria","33.5102","36.29128",1,1525,57000
"2163","Edirne","Adrianople","Turkey","41.681808","26.562269",1,1525,140000
"2164","Multan",NA,"Pakistan","30.19556","71.47528",1,1525,34000
"2165","Sivas",NA,"Turkey","39.74833","37.01611",1,1525,5300
"2166","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1525,22000
"2167","Antwerp","Antwerpen","Belgium","51.219217","4.402883",1,1526,46000
"2168","Broach",NA,"India","21.724644","73.002294",3,1526,10000
"2169","Brussel","Brussels","Belgium","50.85045","4.34878",1,1526,32000
"2170","Delhi",NA,"India","28.65381","77.22897",1,1526,90000
"2171","Louveigne","Louvain, Louveigné","Belgium","50.877572","4.704328",2,1526,19000
"2172","s'Hertogenbosch","Bois-le-Duc","Netherlands","51.697819","5.303667",1,1526,21000
"2173","Amber","Amer","India","26.985847","75.888251",3,1527,72000
"2174","Chanderi",NA,"India","24.71514","78.1376",2,1527,72000
"2175","Coimbra",NA,"Portugal","40.20564","-8.41955",1,1527,6000
"2176","Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,1527,24000
"2177","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1527,58860
"2178","Chakanputun","Chanpoton","Mexico","19.35","-90.716667",2,1528,20000
"2179","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1528,400000
"2180","Mani",NA,"Mexico","20.393381","-89.407156",1,1528,22000
"2181","Merida","Tiho","Mexico","20.979719","-89.615789",1,1528,25000
"2182","Ahmedabad","Asawal","India","23.039568","72.566004",1,1529,120000
"2183","Angers",NA,"France","47.46667","-0.55",1,1529,16000
"2184","Aleppo",NA,"Syria","36.216667","37.166667",1,1530,57000
"2185","Baeza",NA,"Spain","37.99384","-3.47103",1,1530,13000
"2186","Burgos",NA,"Spain","42.35","-3.7",1,1530,7000
"2187","Cartagena",NA,"Spain","37.625683","-0.996583",1,1530,2000
"2188","Chincha",NA,"Peru","-13.45","-76.133333",2,1530,5000
"2189","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1530,30000
"2190","Delhi",NA,"India","28.65381","77.22897",1,1530,130000
"2191","Frankfurt am Main",NA,"Germany","50.110922","8.682128",1,1530,10000
"2192","Gelibolu","Gallipoli","Turkey","40.333333","26.499992",1,1530,8925
"2193","Jaen","Jaén","Spain","37.76922","-3.79028",1,1530,19000
"2194","Madrid",NA,"Spain","40.416775","-3.703789",1,1530,3000
"2195","Medina del Campo",NA,"Spain","41.31239","-4.91413",1,1530,19000
"2196","Murcia",NA,"Spain","37.98704","-1.13004",1,1530,12000
"2197","Ohrid","Ochrida","Bulgaria","43.454967","23.380704",3,1530,3750
"2198","Prizren","Frizren","Serbia","42.21389","20.73972",1,1530,18741
"2199","Rouen",NA,"France","49.44313","1.09932",1,1530,78000
"2200","Salamanca",NA,"Spain","40.970103","-5.663539",1,1530,12000
"2201","Segovia",NA,"Spain","40.943564","-4.113003",1,1530,14000
"2202","Shkoder","Shkodra, Scutari","Albania","42.0743","19.527661",1,1530,24975
"2203","Silistra","Silistria","Bulgaria","44.114728","27.267189",1,1530,23910
"2204","Soest",NA,"Germany","51.57558","8.10619",1,1530,15000
"2205","Sofia",NA,"Bulgaria","42.69751","23.32415",1,1530,25910
"2206","Surat",NA,"India","21.19594","72.83023",1,1530,50000
"2207","Toledo",NA,"Spain","39.862831","-4.027322",1,1530,35000
"2208","Ulm",NA,"Germany","48.39841","9.99155",1,1530,13000
"2209","Valladolid",NA,"Spain","41.65518","-4.72372",1,1530,40000
"2210","Vidin",NA,"Bulgaria","43.99","22.8725",1,1530,20438
"2211","Bari",NA,"Italy","41.117142","16.871872",1,1532,7000
"2212","Lecce",NA,"Italy","40.35703","18.17202",1,1532,17000
"2213","London",NA,"United Kingdom","51.511214","-0.119825",1,1532,62000
"2214","Sakai","Fukui","Japan","34.573333","135.483056",1,1532,30000
"2215","Cuzco",NA,"Peru","-13.525","-71.972222",1,1533,35000
"2216","Kashi","Kashgar","China","39.4704","75.989756",1,1533,72000
"2217","Brugge","Bruges","Belgium","51.210819","3.224936",1,1537,58000
"2218","Geneva","Genève","Switzerland","46.198392","6.142297",1,1537,10300
"2219","Strasbourg","Strassburg","France","48.58342","7.74296",1,1537,25000
"2220","Bogota","Bacata, Funza, Bogotá","Columbia","4.598056","-74.075833",1,1538,20000
"2221","Cambay",NA,"India","22.313114","72.619408",3,1538,65000
"2222","Hamburg",NA,"Germany","53.57532","10.01534",1,1538,23000
"2223","Quilon",NA,"India","8.88","76.6",3,1538,35000
"2224","Quito",NA,"Ecuador","-0.22985","-78.52495",1,1538,23000
"2225","Tlaxcala",NA,"Mexico","19.32076","-98.20959",1,1538,33000
"2226","Avignon",NA,"France","43.94834","4.80892",1,1539,15340
"2227","Vicenza",NA,"Italy","45.545478","11.535422",1,1539,19000
"2228","Cholula",NA,"Mexico","19.06333","-98.306389",1,1540,30000
"2229","Nicosia",NA,"Cyprus","35.16667","33.36667",1,1540,16000
"2230","Siena",NA,"Italy","43.32004","11.33283",1,1540,25000
"2231","Dublin",NA,"Ireland","53.33306","-6.24889",1,1541,12000
"2232","Alessandria",NA,"Italy","44.91245","8.61894",1,1542,8800
"2233","Caen",NA,"France","49.18585","-0.35912",1,1542,36000
"2234","Ningbo","Yinhsien, Ningpo","China","29.866667","121.55",2,1542,48000
"2235","Pavia",NA,"Italy","45.18446","9.16145",1,1542,16000
"2236","Xiangtan","Siangtan","China","27.85","112.9",3,1542,33000
"2237","Ayutthaya","Ayutia","Thailand","14.35","100.55",2,1543,150000
"2238","M'banza-Congo","M'banza-Kongo, Sao Salvador","Angola","-6.267778","14.248056",2,1543,50000
"2239","Chittoor",NA,"India","13.217176","79.100329",2,1544,48000
"2240","Jodhpur",NA,"India","26.26841","73.00594",1,1544,48000
"2241","Taiyuan",NA,"China","37.87059","112.548879",1,1544,79068
"2242","Ayutthaya","Ayutia","Thailand","14.35","100.55",2,1545,150000
"2243","Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,1545,45000
"2244","Kabul",NA,"Afghanistan","34.52813","69.17233",1,1545,25000
"2245","Achin","Aceh","Indonesia","5.55","95.316667",3,1547,30000
"2246","Naples",NA,"Italy","40.851775","14.268122",1,1547,209637
"2247","Potosi","Potosí","Bolivia","-19.58361","-65.75306",1,1547,14000
"2248","Bergamo",NA,"Italy","45.69798","9.66895",1,1548,10000
"2249","Syracuse",NA,"Greece","37.06082237","15.29420264",2,1548,11000
"2250","Vicenza",NA,"Italy","45.545478","11.535422",1,1548,21268
"2251","Zacatecas",NA,"Mexico","22.76843","-102.58141",1,1548,12000
"2252","Zaragoza",NA,"Spain","41.648792","-0.889581",1,1548,26000
"2253","Ahmedabad","Asawal","India","23.039568","72.566004",1,1550,140000
"2254","Ahmednagar",NA,"India","19.095208","74.749592",1,1550,70000
"2255","Aleppo",NA,"Syria","36.216667","37.166667",1,1550,58000
"2256","Algiers",NA,"Algiers","36.7525","3.04197",1,1550,60000
"2257","Antwerp","Antwerpen","Belgium","51.219217","4.402883",1,1550,70000
"2258","Arakan","Rakhine","Myanmar","19.810092","93.987842",1,1550,60000
"2259","Ayutthaya","Ayutia","Thailand","14.35","100.55",2,1550,150000
"2260","Beijing","Peking","China","39.9075","116.39723",1,1550,690000
"2261","Bijapur",NA,"India","16.82442","75.71537",1,1550,60000
"2262","Bologna",NA,"Italy","44.49381","11.33875",1,1550,59000
"2263","Bordeaux",NA,"France","44.84044","-0.5805",1,1550,30000
"2264","Brugge","Bruges","Belgium","51.210819","3.224936",1,1550,60000
"2265","Bursa","Brusa","Turkey","40.19266","29.08403",1,1550,64000
"2266","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1550,360000
"2267","Cambay",NA,"India","22.313114","72.619408",3,1550,67000
"2268","Chengdu",NA,"China","30.66667","104.06667",1,1550,90000
"2269","Cuttack",NA,"India","20.46497","85.87927",1,1550,90000
"2270","Damascus",NA,"Syria","33.5102","36.29128",1,1550,60000
"2271","Dieppe",NA,"France","49.922992","1.077483",1,1550,25000
"2272","Dijon",NA,"France","47.31667","5.01667",1,1550,30000
"2273","Edirne","Adrianople","Turkey","41.681808","26.562269",1,1550,156000
"2274","Fez","Fes","Morocco","34.033333","-5.01",1,1550,100000
"2275","Florence","Firenze","Italy","43.771033","11.248",1,1550,59000
"2276","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1550,79000
"2277","Gao","Kagho, Kukia, Gogo","Mali","16.27167","-0.04472",2,1550,75000
"2278","Gauda","Lakhnauti, Gaur","India","24.866667","88.133333",2,1550,100000
"2279","Genova","Genoa","Italy","44.40565","8.946256",1,1550,63000
"2280","Gent","Ghent","Belgium","51.053469","3.730378",1,1550,50000
"2281","Goa",NA,"India","15.299333","74.124",1,1550,58000
"2282","Golkonda","Golconda","India","17.382986","78.402003",3,1550,36000
"2283","Granada",NA,"Spain","37.177336","-3.598558",1,1550,70000
"2284","Guangzhou","Canton","China","23.11667","113.25",1,1550,160000
"2285","Gwalior",NA,"India","26.22982","78.17337",1,1550,80000
"2286","Hangzhou","Hangchow","China","30.25","120.166667",2,1550,260000
"2287","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1550,660000
"2288","Jingdezhen","Kingtehchen","China","29.268836","117.17842",2,1550,75000
"2289","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1550,80000
"2290","Kano",NA,"Nigeria","12.00012","8.51672",1,1550,60000
"2291","Kashi","Kashgar","China","39.4704","75.989756",1,1550,60000
"2292","Konigsberg","Kaliningrad, Königsberg","Germany","54.716667","20.516667",2,1550,14000
"2293","Kyoto",NA,"Japan","35.02107","135.75385",1,1550,100000
"2294","La Rochelle",NA,"France","46.16667","-1.15",1,1550,6000
"2295","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1550,62000
"2296","London",NA,"United Kingdom","51.511214","-0.119825",1,1550,74000
"2297","Lyon",NA,"France","45.74846","4.84671",1,1550,58000
"2298","Madgdeburg",NA,"Germany","52.130808","11.628878",1,1550,20000
"2299","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1550,75000
"2300","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1550,50000
"2301","Milan",NA,"Italy","45.465453","9.198786",1,1550,75000
"2302","Moscow",NA,"Russian Federation","55.75222","37.61556",1,1550,75000
"2303","Nanjing","Nanking","China","32.05","118.766667",1,1550,182000
"2304","Naples",NA,"Italy","40.851775","14.268122",1,1550,209000
"2305","Nkazargamu","Gasreggomo, Birni, Kazargamu","Nigeria","13.047222","12.227778",3,1550,40000
"2306","Palermo",NA,"Italy","38.115689","13.361267",1,1550,60000
"2307","Paris",NA,"France","48.856614","2.352222",1,1550,210000
"2308","Pegu","Bago","Myanmar","17.333333","96.483333",1,1550,150000
"2309","Poznan","Posen","Poland","52.40692","16.92993",1,1550,30000
"2310","Prague",NA,"Austria","50.08804","14.42076",1,1550,70000
"2311","Qazvin","Kazvin","Iran","36.26877","50.0041",1,1550,70000
"2312","Riga",NA,"Russian Federation","56.946","24.10589",1,1550,12500
"2313","Rome",NA,"Italy","41.89474","12.4839",1,1550,58000
"2314","Rouen",NA,"France","49.44313","1.09932",1,1550,74000
"2315","Sakai","Fukui","Japan","34.573333","135.483056",1,1550,60000
"2316","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1550,60000
"2317","Saptagram","Satgaon","India","22.9667","88.3833",3,1550,50000
"2318","Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,1550,125000
"2319","Seville",NA,"Spain","37.388097","-5.982331",1,1550,70000
"2320","Smolensk",NA,"Russian Federation","54.7818","32.0401",1,1550,50000
"2321","Sofia",NA,"Bulgaria","42.69751","23.32415",1,1550,22000
"2322","Suzhou","Soochow","China","31.3","120.6",1,1550,128000
"2323","Tabriz",NA,"Iran","38.08","46.2919",1,1550,150000
"2324","Taiyuan",NA,"China","37.87059","112.548879",1,1550,79000
"2325","Targoviste","Tirgovishtea, Târgoviste","Romania","44.924167","25.456667",1,1550,60000
"2326","Toledo",NA,"Spain","39.862831","-4.027322",1,1550,55000
"2327","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1550,58000
"2328","Ujjain",NA,"India","23.18239","75.77643",3,1550,60000
"2329","Valencia",NA,"Spain","39.469908","-0.376289",1,1550,50000
"2330","Valladolid",NA,"Spain","41.65518","-4.72372",1,1550,60000
"2331","Venice",NA,"Italy","45.440847","12.315514",1,1550,171000
"2332","Verona",NA,"Italy","45.43419","10.99779",1,1550,53000
"2333","Vijayanagar",NA,"India","15.335","76.462",3,1550,480000
"2334","Vilnius","Vilna","Lithuania","54.683333","25.283333",1,1550,30000
"2335","Warsaw",NA,"Poland","52.22977","21.01178",1,1550,9000
"2336","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1550,35000
"2337","Wuhan","Wuchang","China","30.58333","114.26667",1,1550,70000
"2338","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1550,132000
"2339","Xuzhou","Suchow, Suifu, Hsuchow","China","34.26","117.21",1,1550,65000
"2340","Yamaguchi",NA,"Japan","34.185956","131.47065",1,1550,60000
"2341","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1550,60000
"2342","Bratislava","Pozsony, Pressburg","Slovakia","48.145892","17.107136",2,1551,18000
"2343","Edinburgh",NA,"United Kingdom","55.95206","-3.19648",1,1551,26000
"2344","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1551,62500
"2345","Pisa",NA,"Italy","43.71553","10.39659",1,1551,9940
"2346","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1552,660000
"2347","Kazan",NA,"Russian Federation","55.790278","49.134722",2,1552,15000
"2348","Regensburg","Ratisbon","Germany","49.015","12.09556",1,1552,12000
"2349","Ankara","Angora","Turkey","39.91987","32.85427",1,1553,14000
"2350","Barcelona",NA,"Spain","41.38879","2.15899",1,1553,34000
"2351","Metz",NA,"France","49.11911","6.17269",1,1553,22000
"2352","Moscow",NA,"Russian Federation","55.75222","37.61556",1,1553,75000
"2353","Naples",NA,"Italy","40.851775","14.268122",1,1553,208000
"2354","Rotterdam",NA,"Netherlands","51.9225","4.47917",1,1553,6000
"2355","Guanajuato",NA,"Mexico","21.01858","-101.2591",1,1554,6000
"2356","Shanghai",NA,"China","31.22222","121.45806",1,1554,25000
"2357","Cuzco",NA,"Peru","-13.525","-71.972222",1,1555,21000
"2358","Thatta","Tatta","India","24.746117","67.924336",2,1555,40000
"2359","Amsterdam",NA,"Netherlands","52.37403","4.88969",1,1556,30000
"2360","Delft",NA,"Netherlands","52.00667","4.35556",1,1557,15000
"2361","Leiden","Leyden","Netherlands","52.15833","4.49306",1,1557,12000
"2362","Nantes",NA,"France","47.21725","-1.55336",1,1557,14000
"2363","Tripoli",NA,"Libya","32.876175","13.187508",1,1557,25000
"2364","Utrecht",NA,"Netherlands","52.09083","5.12222",1,1557,13000
"2365","Messina",NA,"Italy","38.19327","15.54969",1,1559,33000
"2366","Palma",NA,"Spain","39.56939","2.65024",1,1559,15000
"2367","Katsina",NA,"Nigeria","12.98943","7.60063",1,1560,30000
"2368","Madgdeburg",NA,"Germany","52.130808","11.628878",1,1560,23000
"2369","Newcastle upon Tyne",NA,"United Kingdom","54.978253","-1.617781",2,1560,10000
"2370","Zaria",NA,"Nigeria","11.11128","7.7227",1,1560,40000
"2371","Frankfurt am Main",NA,"Germany","50.110922","8.682128",1,1561,14000
"2372","Dieppe",NA,"France","49.922992","1.077483",1,1562,21000
"2373","Florence","Firenze","Italy","43.771033","11.248",1,1562,59216
"2374","Toulouse",NA,"France","43.60426","1.44367",1,1562,28000
"2375","Leghorn","Livorno","Italy","43.55","10.310579",2,1563,563
"2376","Venice",NA,"Italy","45.440847","12.315514",1,1563,182000
"2377","Bijapur",NA,"India","16.82442","75.71537",1,1565,60000
"2378","Kano",NA,"Nigeria","12.00012","8.51672",1,1565,50000
"2379","Tenayuca",NA,"Mexico","19.532167","-99.168472",2,1565,4100
"2380","Vijayanagar",NA,"India","15.335","76.462",3,1565,480000
"2381","Antwerp","Antwerpen","Belgium","51.219217","4.402883",1,1568,104984
"2382","Bristol",NA,"United Kingdom","51.45523","-2.59665",1,1568,7339
"2383","Chittoor",NA,"India","13.217176","79.100329",2,1568,40000
"2384","Rennes",NA,"France","48.11198","-1.67429",1,1568,8000
